Importance,Level,Job Zone,Code,Occupation
63,63,3,13-1041.04,Government Property Inspectors and Investigators
63,62,4,17-1012.00,Landscape Architects
63,60,5,29-1127.00,Speech-Language Pathologists
63,59,4,11-2011.00,Advertising and Promotions Managers
63,59,3,51-4041.00,Machinists
63,58,2,49-9096.00,Riggers
63,57,5,25-1122.00,"Communications Teachers, Postsecondary"
63,57,3,15-1232.00,Computer User Support Specialists
63,55,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
63,55,2,53-7041.00,Hoist and Winch Operators
63,54,2,53-2031.00,Flight Attendants
63,53,3,47-4011.00,Construction and Building Inspectors
63,53,3,43-6012.00,Legal Secretaries and Administrative Assistants
63,52,4,27-2012.05,Media Technical Directors/Managers
63,51,2,53-6031.00,Automotive and Watercraft Service Attendants
63,50,2,43-9061.00,"Office Clerks, General"
63,50,3,31-2021.00,Physical Therapist Assistants
63,48,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
63,44,1,51-9123.00,"Painting, Coating, and Decorating Workers"
63,40,2,41-2011.00,Cashiers
63,38,2,51-4071.00,Foundry Mold and Coremakers
62,67,4,11-9121.01,Clinical Research Coordinators
62,66,5,25-1011.00,"Business Teachers, Postsecondary"
62,65,4,13-1041.07,Regulatory Affairs Specialists
62,60,4,21-2021.00,"Directors, Religious Activities and Education"
62,60,4,17-3025.00,Environmental Engineering Technologists and Technicians
62,58,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
62,58,3,29-1292.00,Dental Hygienists
62,57,4,41-3011.00,Advertising Sales Agents
62,57,3,47-4041.00,Hazardous Materials Removal Workers
62,56,3,13-1041.06,Coroners
62,56,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
62,56,3,11-9071.00,Gambling Managers
62,54,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
62,53,5,21-1014.00,Mental Health Counselors
62,52,5,25-9044.00,"Teaching Assistants, Postsecondary"
62,50,3,43-4141.00,New Accounts Clerks
62,46,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
62,40,2,43-2021.00,Telephone Operators
61,63,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
61,63,5,29-1299.02,Orthoptists
61,62,2,17-3029.01,Non-Destructive Testing Specialists
61,61,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
61,59,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
61,58,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
61,58,5,29-1129.01,Art Therapists
61,57,2,51-4052.00,"Pourers and Casters, Metal"
61,56,3,29-2056.00,Veterinary Technologists and Technicians
61,55,2,51-3093.00,Food Cooking Machine Operators and Tenders
61,55,3,41-9022.00,Real Estate Sales Agents
61,54,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
61,53,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
61,52,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
61,51,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
61,49,2,39-2021.00,Animal Caretakers
61,48,2,51-9194.00,Etchers and Engravers
61,46,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
61,45,2,31-2022.00,Physical Therapist Aides
61,44,3,25-4031.00,Library Technicians
60,62,3,17-3024.01,Robotics Technicians
60,59,3,33-3011.00,Bailiffs
60,59,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
60,54,3,17-3013.00,Mechanical Drafters
60,53,3,51-9082.00,Medical Appliance Technicians
60,52,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
60,52,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
60,52,3,51-5111.00,Prepress Technicians and Workers
60,51,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
60,51,4,25-4013.00,Museum Technicians and Conservators
60,49,2,39-6011.00,Baggage Porters and Bellhops
60,49,4,25-2021.00,"Elementary School Teachers, Except Special Education"
60,46,2,51-9197.00,Tire Builders
60,45,2,35-2015.00,"Cooks, Short Order"
60,43,2,35-2014.00,"Cooks, Restaurant"
60,43,1,45-2041.00,"Graders and Sorters, Agricultural Products"
60,42,2,43-3041.00,Gambling Cage Workers
60,37,2,35-2012.00,"Cooks, Institution and Cafeteria"
59,65,4,17-2199.05,Mechatronics Engineers
59,57,3,49-3023.00,Automotive Service Technicians and Mechanics
59,57,1,47-2051.00,Cement Masons and Concrete Finishers
59,56,4,11-2021.00,Marketing Managers
59,55,5,29-2011.02,Cytotechnologists
59,55,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
59,54,2,47-2021.00,Brickmasons and Blockmasons
59,53,3,47-2111.00,Electricians
59,53,2,39-4021.00,Funeral Attendants
59,52,4,41-3021.00,Insurance Sales Agents
59,51,3,17-3012.00,Electrical and Electronics Drafters
59,51,3,29-2055.00,Surgical Technologists
59,50,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
59,50,3,31-2012.00,Occupational Therapy Aides
59,46,2,49-9031.00,Home Appliance Repairers
59,46,3,49-9041.00,Industrial Machinery Mechanics
59,44,3,47-2011.00,Boilermakers
58,61,3,17-3026.00,Industrial Engineering Technologists and Technicians
58,56,2,47-5043.00,"Roof Bolters, Mining"
58,55,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
58,54,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
58,54,2,49-9099.01,Geothermal Technicians
58,54,3,51-4062.00,"Patternmakers, Metal and Plastic"
58,54,4,17-2199.11,Solar Energy Systems Engineers
58,53,2,51-7011.00,Cabinetmakers and Bench Carpenters
58,53,3,31-1131.00,Nursing Assistants
58,52,1,35-9021.00,Dishwashers
58,52,2,39-3012.00,Gambling and Sports Book Writers and Runners
58,52,4,27-1025.00,Interior Designers
58,51,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
58,48,3,29-2099.05,Ophthalmic Medical Technologists
58,48,2,51-5113.00,Print Binding and Finishing Workers
58,47,1,35-2021.00,Food Preparation Workers
58,47,2,53-4041.00,Subway and Streetcar Operators
58,45,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
58,44,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
58,43,2,37-2021.00,Pest Control Workers
58,38,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
58,35,1,39-3091.00,Amusement and Recreation Attendants
57,54,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
57,53,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
57,52,3,41-4011.07,Solar Sales Representatives and Assessors
57,51,2,43-9071.00,"Office Machine Operators, Except Computer"
57,50,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
57,47,2,49-3093.00,Tire Repairers and Changers
57,45,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
57,44,2,47-2061.00,Construction Laborers
57,44,4,21-1093.00,Social and Human Service Assistants
57,44,4,27-3043.00,Writers and Authors
57,42,2,51-9198.00,Helpers--Production Workers
57,38,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
57,36,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
56,57,4,29-1129.02,Music Therapists
56,56,2,51-9081.00,Dental Laboratory Technicians
56,52,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
56,51,4,27-1024.00,Graphic Designers
56,51,5,25-2051.00,"Special Education Teachers, Preschool"
56,50,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
56,49,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
56,48,2,49-9044.00,Millwrights
56,43,2,53-7051.00,Industrial Truck and Tractor Operators
56,42,2,53-3052.00,"Bus Drivers, Transit and Intercity"
56,41,2,47-4031.00,Fence Erectors
56,41,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
56,40,2,31-1132.00,Orderlies
56,35,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
55,52,2,31-9095.00,Pharmacy Aides
55,51,3,49-3051.00,Motorboat Mechanics and Service Technicians
55,50,3,27-4021.00,Photographers
55,49,2,51-3021.00,Butchers and Meat Cutters
55,49,3,53-7021.00,Crane and Tower Operators
55,47,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
55,47,4,25-3041.00,Tutors
55,45,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
55,44,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
55,42,2,51-9141.00,Semiconductor Processing Technicians
55,38,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
55,35,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
55,35,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
54,62,2,49-9095.00,Manufactured Building and Mobile Home Installers
54,58,3,27-1022.00,Fashion Designers
54,53,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
54,52,4,11-3031.00,Financial Managers
54,50,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
54,49,2,35-3041.00,"Food Servers, Nonrestaurant"
54,48,1,53-7011.00,Conveyor Operators and Tenders
54,48,2,51-7021.00,Furniture Finishers
54,46,2,47-3013.00,Helpers--Electricians
54,46,2,49-9094.00,Locksmiths and Safe Repairers
54,46,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
54,46,2,47-4091.00,Segmental Pavers
54,45,2,43-5011.00,Cargo and Freight Agents
54,44,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
54,43,2,49-3092.00,Recreational Vehicle Service Technicians
54,41,2,39-3092.00,Costume Attendants
54,41,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
54,41,2,53-7065.00,Stockers and Order Fillers
54,40,2,47-2141.00,"Painters, Construction and Maintenance"
54,36,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
53,53,5,29-9091.00,Athletic Trainers
53,52,4,27-2041.00,Music Directors and Composers
53,49,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
53,44,3,47-4021.00,Elevator and Escalator Installers and Repairers
53,44,2,51-2031.00,Engine and Other Machine Assemblers
53,43,2,51-8091.00,Chemical Plant and System Operators
53,43,2,51-2023.00,Electromechanical Equipment Assemblers
53,43,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
53,41,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
53,40,2,41-2031.00,Retail Salespersons
53,39,2,49-9051.00,Electrical Power-Line Installers and Repairers
53,38,2,45-2021.00,Animal Breeders
53,38,1,51-9031.00,"Cutters and Trimmers, Hand"
53,38,2,41-9041.00,Telemarketers
52,53,5,29-1215.00,Family Medicine Physicians
52,51,2,47-4051.00,Highway Maintenance Workers
52,46,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
52,44,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
52,44,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
52,44,2,51-2092.00,Team Assemblers
52,43,5,21-2011.00,Clergy
52,43,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
52,43,2,51-6093.00,Upholsterers
52,42,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
52,42,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
52,32,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
51,49,3,49-9092.00,Commercial Divers
51,48,2,43-3011.00,Bill and Account Collectors
51,47,2,47-2181.00,Roofers
51,45,2,31-1133.00,Psychiatric Aides
51,45,2,53-7062.04,Recycling and Reclamation Workers
51,44,3,51-4111.00,Tool and Die Makers
51,43,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
51,42,2,49-9011.00,Mechanical Door Repairers
51,36,2,49-3043.00,Rail Car Repairers
51,31,3,27-4031.00,"Camera Operators, Television, Video, and Film"
50,52,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
50,52,3,29-2092.00,Hearing Aid Specialists
50,47,3,49-2097.00,Audiovisual Equipment Installers and Repairers
50,47,5,21-1022.00,Healthcare Social Workers
50,46,2,47-3016.00,Helpers--Roofers
50,43,1,47-5071.00,"Roustabouts, Oil and Gas"
50,42,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
50,41,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
50,41,2,51-9083.00,Ophthalmic Laboratory Technicians
50,40,2,47-2031.00,Carpenters
50,39,2,47-2121.00,Glaziers
50,38,2,53-6011.00,Bridge and Lock Tenders
50,37,2,51-2022.00,Electrical and Electronic Equipment Assemblers
50,35,2,53-3031.00,Driver/Sales Workers
49,48,3,51-8092.00,Gas Plant Operators
49,46,3,53-5031.00,Ship Engineers
49,45,2,51-6042.00,Shoe Machine Operators and Tenders
49,42,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
49,41,2,47-2041.00,Carpet Installers
49,41,2,53-4031.00,Railroad Conductors and Yardmasters
49,41,3,39-7011.00,Tour Guides and Escorts
49,39,3,39-6012.00,Concierges
49,36,2,53-7064.00,"Packers and Packagers, Hand"
49,35,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
49,35,3,25-3021.00,Self-Enrichment Teachers
49,31,2,35-3011.00,Bartenders
49,28,2,39-9011.00,Childcare Workers
48,49,4,11-9179.01,Fitness and Wellness Coordinators
48,48,3,39-7012.00,Travel Guides
48,46,5,25-2059.01,Adapted Physical Education Specialists
48,45,4,19-1031.03,Park Naturalists
48,44,4,27-3091.00,Interpreters and Translators
48,41,2,51-2051.00,Fiberglass Laminators and Fabricators
48,41,2,37-3013.00,Tree Trimmers and Pruners
48,40,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
48,39,3,51-4061.00,"Model Makers, Metal and Plastic"
48,39,4,27-2012.04,Talent Directors
48,37,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
48,37,2,47-2151.00,Pipelayers
48,35,2,11-9051.00,Food Service Managers
47,48,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
47,45,1,47-2161.00,Plasterers and Stucco Masons
47,43,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
47,42,2,47-2211.00,Sheet Metal Workers
47,39,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
47,35,2,47-3012.00,Helpers--Carpenters
47,31,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
47,Not available,1,35-2011.00,"Cooks, Fast Food"
46,53,4,27-3043.05,"Poets, Lyricists and Creative Writers"
46,53,3,49-9064.00,Watch and Clock Repairers
46,45,4,27-2032.00,Choreographers
46,45,5,21-1013.00,Marriage and Family Therapists
46,41,3,49-9097.00,Signal and Track Switch Repairers
46,40,2,47-5041.00,Continuous Mining Machine Operators
46,33,2,35-3031.00,Waiters and Waitresses
46,32,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
45,42,3,31-9011.00,Massage Therapists
45,41,2,33-9093.00,Transportation Security Screeners
45,40,2,13-1074.00,Farm Labor Contractors
45,40,3,51-2041.00,Structural Metal Fabricators and Fitters
45,31,1,35-3023.01,Baristas
44,44,4,29-1125.00,Recreational Therapists
44,43,3,39-5011.00,Barbers
44,43,2,47-2053.00,Terrazzo Workers and Finishers
44,42,3,49-9063.00,Musical Instrument Repairers and Tuners
44,38,2,51-2061.00,Timing Device Assemblers and Adjusters
44,33,2,39-5093.00,Shampooers
44,32,2,39-3021.00,Motion Picture Projectionists
44,Not available,2,49-3091.00,Bicycle Repairers
43,47,5,19-3034.00,School Psychologists
43,45,5,27-1027.00,Set and Exhibit Designers
43,43,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
43,41,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
43,39,3,49-9043.00,"Maintenance Workers, Machinery"
43,38,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
43,38,2,53-7063.00,Machine Feeders and Offbearers
43,37,2,47-2171.00,Reinforcing Iron and Rebar Workers
43,35,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
43,34,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
43,33,2,31-1122.00,Personal Care Aides
43,32,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
43,31,2,33-9091.00,Crossing Guards and Flaggers
42,42,2,43-5021.00,Couriers and Messengers
42,40,2,39-2011.00,Animal Trainers
42,38,1,47-5011.00,"Derrick Operators, Oil and Gas"
42,37,2,47-2221.00,Structural Iron and Steel Workers
42,36,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
42,36,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
42,35,2,47-2044.00,Tile and Stone Setters
42,33,2,53-7081.00,Refuse and Recyclable Material Collectors
42,32,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
42,30,1,35-3023.00,Fast Food and Counter Workers
41,39,2,47-2132.00,"Insulation Workers, Mechanical"
41,38,3,27-1026.00,Merchandise Displayers and Window Trimmers
41,33,1,37-2012.00,Maids and Housekeeping Cleaners
41,30,1,51-6031.00,Sewing Machine Operators
41,19,2,53-7031.00,Dredge Operators
40,37,3,51-9071.06,Gem and Diamond Workers
40,32,3,49-9061.00,Camera and Photographic Equipment Repairers
40,28,2,51-3011.00,Bakers
39,39,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
39,35,2,49-3022.00,Automotive Glass Installers and Repairers
39,35,1,47-5051.00,"Rock Splitters, Quarry"
39,35,2,51-6051.00,"Sewers, Hand"
39,33,2,27-1023.00,Floral Designers
39,33,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
39,31,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
39,31,3,25-2011.00,"Preschool Teachers, Except Special Education"
39,30,2,53-6021.00,Parking Attendants
39,29,1,51-6011.00,Laundry and Dry-Cleaning Workers
39,27,2,41-9011.00,Demonstrators and Product Promoters
38,35,2,47-2081.00,Drywall and Ceiling Tile Installers
38,35,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
38,35,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
38,24,2,51-3023.00,Slaughterers and Meat Packers
37,42,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
37,36,1,45-4022.00,Logging Equipment Operators
37,35,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
37,27,3,35-2013.00,"Cooks, Private Household"
37,26,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
36,43,2,53-5022.00,Motorboat Operators
36,32,1,45-3031.00,Fishing and Hunting Workers
36,26,2,39-3011.00,Gambling Dealers
35,31,2,43-5052.00,Postal Service Mail Carriers
35,29,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
35,27,1,37-3011.00,Landscaping and Groundskeeping Workers
34,33,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
34,31,2,47-2142.00,Paperhangers
34,22,2,51-6041.00,Shoe and Leather Workers and Repairers
33,34,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
33,34,3,27-1012.00,Craft Artists
33,31,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
33,31,2,53-6061.00,Passenger Attendants
33,25,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
32,30,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
30,34,3,51-9195.05,"Potters, Manufacturing"
30,28,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
29,24,2,47-2082.00,Tapers
28,18,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
27,32,3,39-5094.00,Skincare Specialists
27,27,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
27,20,2,53-7061.00,Cleaners of Vehicles and Equipment
25,20,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
23,17,1,45-4021.00,Fallers
21,18,2,39-9011.01,Nannies
21,17,2,41-9012.00,Models
21,15,3,27-2031.00,Dancers
20,Not available,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
17,19,3,47-2022.00,Stonemasons
17,Not available,2,39-5092.00,Manicurists and Pedicurists
12,13,2,27-2011.00,Actors
