Importance,Level,Job Zone,Code,Occupation
74,66,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
74,65,3,29-2012.00,Medical and Clinical Laboratory Technicians
74,62,5,25-1071.00,"Health Specialties Teachers, Postsecondary"
74,62,4,25-3041.00,Tutors
74,60,3,29-2056.00,Veterinary Technologists and Technicians
74,59,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
74,59,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
74,59,5,29-2091.00,Orthotists and Prosthetists
74,58,3,29-1292.00,Dental Hygienists
74,58,3,43-4061.00,"Eligibility Interviewers, Government Programs"
74,57,3,29-2031.00,Cardiovascular Technologists and Technicians
74,55,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
74,54,2,43-3041.00,Gambling Cage Workers
74,52,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
74,51,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
74,51,3,29-2057.00,Ophthalmic Medical Technicians
74,50,2,49-3093.00,Tire Repairers and Changers
73,73,5,19-3011.00,Economists
73,71,5,25-1011.00,"Business Teachers, Postsecondary"
73,71,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
73,70,4,15-1243.01,Data Warehousing Specialists
73,70,2,47-5043.00,"Roof Bolters, Mining"
73,69,4,17-2199.10,Wind Energy Engineers
73,68,4,17-2199.08,Robotics Engineers
73,68,3,31-9099.01,Speech-Language Pathology Assistants
73,67,3,17-3026.00,Industrial Engineering Technologists and Technicians
73,66,2,47-2021.00,Brickmasons and Blockmasons
73,64,5,29-1071.01,Anesthesiologist Assistants
73,64,3,17-3013.00,Mechanical Drafters
73,64,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
73,64,2,51-9141.00,Semiconductor Processing Technicians
73,62,5,29-1011.00,Chiropractors
73,62,2,47-4099.03,Weatherization Installers and Technicians
73,61,3,53-5031.00,Ship Engineers
73,60,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
73,60,1,45-4022.00,Logging Equipment Operators
73,60,2,53-5011.00,Sailors and Marine Oilers
73,59,3,29-2033.00,Nuclear Medicine Technologists
73,58,2,39-6011.00,Baggage Porters and Bellhops
73,58,5,29-2011.02,Cytotechnologists
73,58,3,47-4021.00,Elevator and Escalator Installers and Repairers
73,58,2,33-9093.00,Transportation Security Screeners
73,57,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
73,56,1,53-7011.00,Conveyor Operators and Tenders
73,56,5,29-1051.00,Pharmacists
73,55,3,43-9031.00,Desktop Publishers
73,52,1,35-3023.01,Baristas
73,48,2,43-3011.00,Bill and Account Collectors
73,46,2,53-7065.00,Stockers and Order Fillers
73,37,1,45-2091.00,Agricultural Equipment Operators
72,72,5,15-2021.00,Mathematicians
72,71,5,19-1029.01,Bioinformatics Scientists
72,71,4,15-1242.00,Database Administrators
72,67,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
72,66,4,27-1024.00,Graphic Designers
72,64,4,29-1128.00,Exercise Physiologists
72,63,3,15-1254.00,Web Developers
72,62,2,39-4021.00,Funeral Attendants
72,62,2,51-8013.00,Power Plant Operators
72,60,5,29-1127.00,Speech-Language Pathologists
72,59,3,17-3011.00,Architectural and Civil Drafters
72,59,2,47-5041.00,Continuous Mining Machine Operators
72,59,3,43-6012.00,Legal Secretaries and Administrative Assistants
72,59,2,47-2211.00,Sheet Metal Workers
72,58,3,27-3092.00,Court Reporters and Simultaneous Captioners
72,56,2,33-9011.00,Animal Control Workers
72,56,3,53-7021.00,Crane and Tower Operators
72,55,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
72,51,2,35-2014.00,"Cooks, Restaurant"
72,51,2,35-3031.00,Waiters and Waitresses
72,49,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
72,49,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
72,47,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
72,42,2,31-1132.00,Orderlies
71,77,5,25-1082.00,"Library Science Teachers, Postsecondary"
71,72,3,41-9022.00,Real Estate Sales Agents
71,70,2,27-2021.00,Athletes and Sports Competitors
71,69,5,19-3041.00,Sociologists
71,66,3,53-2012.00,Commercial Pilots
71,64,2,39-2011.00,Animal Trainers
71,62,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
71,62,2,47-2181.00,Roofers
71,61,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
71,60,3,11-9171.00,Funeral Home Managers
71,60,4,25-4013.00,Museum Technicians and Conservators
71,58,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
71,58,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
71,58,3,39-4011.00,Embalmers
71,58,2,45-4023.00,Log Graders and Scalers
71,57,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
71,57,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
71,57,2,43-5051.00,Postal Service Clerks
71,57,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
71,56,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
71,56,1,35-2021.00,Food Preparation Workers
71,56,2,35-3041.00,"Food Servers, Nonrestaurant"
71,56,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
71,56,2,47-2121.00,Glaziers
71,56,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
71,55,2,43-4031.00,"Court, Municipal, and License Clerks"
71,55,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
71,52,2,35-2012.00,"Cooks, Institution and Cafeteria"
71,52,3,53-6041.00,Traffic Technicians
71,51,3,29-2052.00,Pharmacy Technicians
71,51,3,19-4099.01,Quality Control Analysts
71,49,2,43-5041.00,"Meter Readers, Utilities"
71,49,2,39-3021.00,Motion Picture Projectionists
71,49,2,49-9052.00,Telecommunications Line Installers and Repairers
71,48,2,41-2021.00,Counter and Rental Clerks
71,45,2,47-2061.00,Construction Laborers
70,71,5,19-3092.00,Geographers
70,69,4,17-2131.00,Materials Engineers
70,69,5,29-1022.00,Oral and Maxillofacial Surgeons
70,63,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
70,61,3,17-3029.08,Photonics Technicians
70,60,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
70,59,3,17-3031.00,Surveying and Mapping Technicians
70,58,3,51-4111.00,Tool and Die Makers
70,57,5,29-9091.00,Athletic Trainers
70,57,5,29-1023.00,Orthodontists
70,56,4,27-1011.00,Art Directors
70,56,2,49-3021.00,Automotive Body and Related Repairers
70,56,5,29-1131.00,Veterinarians
70,55,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
70,54,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
70,54,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
70,54,3,41-3041.00,Travel Agents
70,53,1,35-9021.00,Dishwashers
70,53,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
70,52,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
70,52,2,47-2053.00,Terrazzo Workers and Finishers
70,50,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
70,48,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
70,47,2,47-3012.00,Helpers--Carpenters
70,47,2,51-9197.00,Tire Builders
70,46,2,51-4071.00,Foundry Mold and Coremakers
70,45,2,41-9011.00,Demonstrators and Product Promoters
70,43,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
70,41,2,41-2011.00,Cashiers
69,76,5,19-3011.01,Environmental Economists
69,68,5,25-1112.00,"Law Teachers, Postsecondary"
69,66,5,13-2099.01,Financial Quantitative Analysts
69,66,4,17-2199.07,Photonics Engineers
69,60,3,49-9041.00,Industrial Machinery Mechanics
69,59,5,29-1031.00,Dietitians and Nutritionists
69,57,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
69,57,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
69,57,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
69,56,4,13-2071.00,Credit Counselors
69,56,2,53-7051.00,Industrial Truck and Tractor Operators
69,54,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
69,53,2,47-2141.00,"Painters, Construction and Maintenance"
69,50,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
69,49,2,39-5093.00,Shampooers
69,45,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
68,70,5,25-1065.00,"Political Science Teachers, Postsecondary"
68,69,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
68,69,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
68,67,5,29-1229.03,Urologists
68,65,4,15-1244.00,Network and Computer Systems Administrators
68,64,4,17-2199.11,Solar Energy Systems Engineers
68,62,3,51-9082.00,Medical Appliance Technicians
68,60,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
68,58,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
68,58,2,47-3016.00,Helpers--Roofers
68,57,2,51-2022.00,Electrical and Electronic Equipment Assemblers
68,57,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
68,56,4,13-2023.00,Appraisers and Assessors of Real Estate
68,56,5,21-2011.00,Clergy
68,56,1,51-9022.00,"Grinding and Polishing Workers, Hand"
68,55,2,53-3033.00,Light Truck Drivers
68,53,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
68,52,3,25-3021.00,Self-Enrichment Teachers
68,50,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
68,49,2,49-9051.00,Electrical Power-Line Installers and Repairers
68,48,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
68,48,2,53-3031.00,Driver/Sales Workers
68,44,2,51-8091.00,Chemical Plant and System Operators
67,69,4,17-2072.00,"Electronics Engineers, Except Computer"
67,65,5,19-3093.00,Historians
67,57,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
67,57,1,47-5071.00,"Roustabouts, Oil and Gas"
67,56,3,49-9043.00,"Maintenance Workers, Machinery"
67,56,3,27-2042.00,Musicians and Singers
67,55,2,43-4071.00,File Clerks
67,55,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
67,55,2,51-5112.00,Printing Press Operators
67,54,3,49-3023.00,Automotive Service Technicians and Mechanics
67,54,2,49-3092.00,Recreational Vehicle Service Technicians
67,53,2,47-2041.00,Carpet Installers
67,53,1,47-5011.00,"Derrick Operators, Oil and Gas"
67,53,3,51-4062.00,"Patternmakers, Metal and Plastic"
67,52,2,47-4031.00,Fence Erectors
67,52,3,51-4041.00,Machinists
67,52,2,47-2072.00,Pile Driver Operators
67,50,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
67,49,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
67,48,1,47-2051.00,Cement Masons and Concrete Finishers
67,46,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
67,42,2,39-9011.00,Childcare Workers
66,63,4,19-4012.01,Precision Agriculture Technicians
66,61,3,29-2092.00,Hearing Aid Specialists
66,59,5,29-1218.00,Obstetricians and Gynecologists
66,58,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
66,56,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
66,56,2,47-2132.00,"Insulation Workers, Mechanical"
66,55,2,47-2231.00,Solar Photovoltaic Installers
66,53,2,51-5113.00,Print Binding and Finishing Workers
66,52,2,53-7064.00,"Packers and Packagers, Hand"
66,52,3,39-7011.00,Tour Guides and Escorts
66,51,3,47-2111.00,Electricians
66,51,2,51-7021.00,Furniture Finishers
66,51,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
66,50,2,51-2051.00,Fiberglass Laminators and Fabricators
66,49,2,43-5021.00,Couriers and Messengers
66,47,2,53-7031.00,Dredge Operators
66,47,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
66,46,1,39-3091.00,Amusement and Recreation Attendants
66,44,2,41-2031.00,Retail Salespersons
66,44,2,51-6042.00,Shoe Machine Operators and Tenders
65,74,5,25-1125.00,"History Teachers, Postsecondary"
65,61,5,19-3033.00,Clinical and Counseling Psychologists
65,59,3,39-7012.00,Travel Guides
65,57,4,41-9021.00,Real Estate Brokers
65,56,5,29-1299.01,Naturopathic Physicians
65,54,2,39-3012.00,Gambling and Sports Book Writers and Runners
65,52,2,11-9051.00,Food Service Managers
65,50,2,49-3043.00,Rail Car Repairers
65,48,2,51-2092.00,Team Assemblers
65,47,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
65,45,2,51-2031.00,Engine and Other Machine Assemblers
65,42,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
65,29,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
64,71,5,19-2041.03,Industrial Ecologists
64,71,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
64,61,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
64,59,3,29-2081.00,"Opticians, Dispensing"
64,58,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
64,56,3,13-2082.00,Tax Preparers
64,54,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
64,53,2,51-3021.00,Butchers and Meat Cutters
64,52,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
64,52,2,51-4052.00,"Pourers and Casters, Metal"
64,52,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
64,51,3,49-2097.00,Audiovisual Equipment Installers and Repairers
64,49,2,51-9194.00,Etchers and Engravers
64,47,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
64,47,2,53-6021.00,Parking Attendants
64,43,2,53-7081.00,Refuse and Recyclable Material Collectors
63,67,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
63,60,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
63,57,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
63,55,3,47-4011.01,Energy Auditors
63,55,2,49-9094.00,Locksmiths and Safe Repairers
63,55,2,47-2171.00,Reinforcing Iron and Rebar Workers
63,54,3,41-4011.07,Solar Sales Representatives and Assessors
63,52,2,51-9198.00,Helpers--Production Workers
63,50,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
63,50,1,47-2161.00,Plasterers and Stucco Masons
63,49,2,49-9011.00,Mechanical Door Repairers
63,49,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
63,46,3,25-2011.00,"Preschool Teachers, Except Special Education"
62,60,3,51-8092.00,Gas Plant Operators
62,50,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
62,45,2,51-2061.00,Timing Device Assemblers and Adjusters
62,42,2,43-9071.00,"Office Machine Operators, Except Computer"
62,41,2,35-3011.00,Bartenders
62,40,1,51-6011.00,Laundry and Dry-Cleaning Workers
61,65,5,19-3094.00,Political Scientists
61,54,4,13-1199.06,Online Merchants
61,54,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
61,53,3,49-3051.00,Motorboat Mechanics and Service Technicians
61,53,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
61,51,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
61,51,2,37-3013.00,Tree Trimmers and Pruners
61,48,2,39-3011.00,Gambling Dealers
61,47,2,51-9081.00,Dental Laboratory Technicians
61,47,3,51-7032.00,"Patternmakers, Wood"
61,47,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
61,43,2,53-6031.00,Automotive and Watercraft Service Attendants
61,41,1,51-9031.00,"Cutters and Trimmers, Hand"
61,39,2,51-7011.00,Cabinetmakers and Bench Carpenters
60,62,3,49-9097.00,Signal and Track Switch Repairers
60,52,3,49-9063.00,Musical Instrument Repairers and Tuners
60,51,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
60,50,2,47-2044.00,Tile and Stone Setters
60,49,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
60,47,5,29-1081.00,Podiatrists
60,39,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
59,55,3,49-9062.00,Medical Equipment Repairers
59,51,5,23-1011.00,Lawyers
59,50,2,53-2031.00,Flight Attendants
59,45,3,51-4061.00,"Model Makers, Metal and Plastic"
59,41,2,49-9031.00,Home Appliance Repairers
59,34,2,53-6061.00,Passenger Attendants
58,61,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
58,55,2,47-3013.00,Helpers--Electricians
58,50,2,43-5011.00,Cargo and Freight Agents
58,50,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
58,48,5,29-1291.00,Acupuncturists
58,48,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
58,47,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
58,45,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
58,40,1,35-3023.00,Fast Food and Counter Workers
58,39,2,47-2142.00,Paperhangers
58,38,2,51-3011.00,Bakers
58,34,1,37-2012.00,Maids and Housekeeping Cleaners
57,52,4,41-3021.00,Insurance Sales Agents
57,45,2,33-9091.00,Crossing Guards and Flaggers
57,44,2,47-2082.00,Tapers
57,42,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
57,41,2,53-7063.00,Machine Feeders and Offbearers
56,50,2,47-2081.00,Drywall and Ceiling Tile Installers
56,44,3,27-2031.00,Dancers
56,44,3,51-2041.00,Structural Metal Fabricators and Fitters
56,39,2,35-2015.00,"Cooks, Short Order"
56,37,4,43-9081.00,Proofreaders and Copy Markers
55,47,1,51-6031.00,Sewing Machine Operators
55,46,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
55,44,3,43-4011.00,Brokerage Clerks
55,43,2,51-3023.00,Slaughterers and Meat Packers
55,41,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
54,56,3,27-4021.00,Photographers
54,47,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
54,44,2,51-2023.00,Electromechanical Equipment Assemblers
54,36,2,41-9041.00,Telemarketers
54,36,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
53,50,1,47-5051.00,"Rock Splitters, Quarry"
53,44,2,49-3022.00,Automotive Glass Installers and Repairers
53,44,2,51-6093.00,Upholsterers
53,40,3,51-7031.00,"Model Makers, Wood"
53,Not available,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
52,50,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
52,46,5,25-1063.00,"Economics Teachers, Postsecondary"
52,37,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
51,52,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
51,42,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
51,40,2,51-9083.00,Ophthalmic Laboratory Technicians
51,35,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
50,42,1,35-2011.00,"Cooks, Fast Food"
50,42,3,31-9011.00,Massage Therapists
50,41,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
50,34,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
49,46,1,45-4021.00,Fallers
49,35,2,51-6041.00,Shoe and Leather Workers and Repairers
48,36,2,43-5052.00,Postal Service Mail Carriers
48,34,2,53-7061.00,Cleaners of Vehicles and Equipment
47,37,3,49-9061.00,Camera and Photographic Equipment Repairers
46,37,1,37-3011.00,Landscaping and Groundskeeping Workers
44,33,2,45-2021.00,Animal Breeders
43,46,4,27-3043.05,"Poets, Lyricists and Creative Writers"
42,35,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
41,38,2,13-1074.00,Farm Labor Contractors
40,40,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
39,34,1,45-3031.00,Fishing and Hunting Workers
39,28,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
37,36,3,51-9071.06,Gem and Diamond Workers
36,28,2,41-9012.00,Models
34,27,3,39-5011.00,Barbers
32,27,3,51-9195.05,"Potters, Manufacturing"
32,26,2,27-1023.00,Floral Designers
31,28,2,51-6051.00,"Sewers, Hand"
31,26,2,39-5092.00,Manicurists and Pedicurists
30,31,3,49-9064.00,Watch and Clock Repairers
28,27,3,27-1012.00,Craft Artists
28,24,3,35-2013.00,"Cooks, Private Household"
26,34,3,39-5094.00,Skincare Specialists
