Context,Job Zone,Code,Occupation
78,3,27-1022.00,Fashion Designers
78,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
78,5,17-2112.01,Human Factors Engineers and Ergonomists
78,4,13-1075.00,Labor Relations Specialists
78,3,43-4131.00,Loan Interviewers and Clerks
78,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
78,3,43-4141.00,New Accounts Clerks
78,2,33-3041.00,Parking Enforcement Workers
78,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
78,5,19-2012.00,Physicists
78,2,51-8013.00,Power Plant Operators
78,3,53-5031.00,Ship Engineers
78,3,33-3052.00,Transit and Railroad Police
78,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
77,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
77,5,19-1011.00,Animal Scientists
77,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
77,5,25-1052.00,"Chemistry Teachers, Postsecondary"
77,1,53-7011.00,Conveyor Operators and Tenders
77,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
77,4,33-3031.00,Fish and Game Wardens
77,3,47-4041.00,Hazardous Materials Removal Workers
77,2,47-3012.00,Helpers--Carpenters
77,3,25-4031.00,Library Technicians
77,3,29-2035.00,Magnetic Resonance Imaging Technologists
77,3,17-3027.00,Mechanical Engineering Technologists and Technicians
77,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
77,5,19-1029.02,Molecular and Cellular Biologists
77,2,51-9083.00,Ophthalmic Laboratory Technicians
77,2,43-5051.00,Postal Service Clerks
77,4,43-9111.00,Statistical Assistants
77,3,53-6041.00,Traffic Technicians
77,4,17-2199.10,Wind Energy Engineers
76,5,19-2011.00,Astronomers
76,3,49-2091.00,Avionics Technicians
76,3,51-9162.00,Computer Numerically Controlled Tool Programmers
76,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
76,2,43-9021.00,Data Entry Keyers
76,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
76,3,47-2111.00,Electricians
76,2,47-4031.00,Fence Erectors
76,4,19-4092.00,Forensic Science Technicians
76,5,19-1029.03,Geneticists
76,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
76,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
76,2,53-7064.00,"Packers and Packagers, Hand"
76,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
76,2,49-3043.00,Rail Car Repairers
76,2,53-5011.00,Sailors and Marine Oilers
76,3,49-2098.00,Security and Fire Alarm Systems Installers
76,5,19-1013.00,Soil and Plant Scientists
76,4,17-2199.11,Solar Energy Systems Engineers
76,2,43-9022.00,Word Processors and Typists
75,5,25-1031.00,"Architecture Teachers, Postsecondary"
75,4,19-2021.00,Atmospheric and Space Scientists
75,4,19-2031.00,Chemists
75,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
75,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
75,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
75,4,13-1041.01,Environmental Compliance Inspectors
75,4,11-9179.01,Fitness and Wellness Coordinators
75,4,19-1032.00,Foresters
75,5,17-2141.01,Fuel Cell Engineers
75,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
75,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
75,3,29-2092.00,Hearing Aid Specialists
75,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
75,2,53-7051.00,Industrial Truck and Tractor Operators
75,5,11-3031.03,Investment Fund Managers
75,1,37-3011.00,Landscaping and Groundskeeping Workers
75,3,49-9043.00,"Maintenance Workers, Machinery"
75,4,13-1161.00,Market Research Analysts and Marketing Specialists
75,3,51-4061.00,"Model Makers, Metal and Plastic"
75,4,13-1199.06,Online Merchants
75,2,51-9141.00,Semiconductor Processing Technicians
75,2,53-4041.00,Subway and Streetcar Operators
75,5,19-3022.00,Survey Researchers
75,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
75,3,51-4111.00,Tool and Die Makers
75,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
75,2,35-3031.00,Waiters and Waitresses
75,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
75,3,15-1254.00,Web Developers
74,4,15-2011.00,Actuaries
74,2,45-2011.00,Agricultural Inspectors
74,4,19-4021.00,Biological Technicians
74,5,29-1011.00,Chiropractors
74,4,19-1031.00,Conservation Scientists
74,4,29-2011.01,Cytogenetic Technologists
74,3,29-1292.00,Dental Hygienists
74,4,17-3025.00,Environmental Engineering Technologists and Technicians
74,3,51-8092.00,Gas Plant Operators
74,5,29-1216.00,General Internal Medicine Physicians
74,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
74,3,51-9082.00,Medical Appliance Technicians
74,3,51-7031.00,"Model Makers, Wood"
74,2,17-3029.01,Non-Destructive Testing Specialists
74,3,19-5012.00,Occupational Health and Safety Technicians
74,1,51-9123.00,"Painting, Coating, and Decorating Workers"
74,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
74,3,51-5111.00,Prepress Technicians and Workers
74,5,19-2099.01,Remote Sensing Scientists and Technologists
74,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
74,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
73,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
73,3,43-9031.00,Desktop Publishers
73,2,47-2081.00,Drywall and Ceiling Tile Installers
73,5,29-9092.00,Genetic Counselors
73,5,25-1064.00,"Geography Teachers, Postsecondary"
73,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
73,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
73,5,19-2041.03,Industrial Ecologists
73,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
73,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
73,1,37-2012.00,Maids and Housekeeping Cleaners
73,2,49-9011.00,Mechanical Door Repairers
73,2,43-5041.00,"Meter Readers, Utilities"
73,4,27-2041.00,Music Directors and Composers
73,2,43-3051.00,Payroll and Timekeeping Clerks
73,5,15-2041.00,Statisticians
72,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
72,2,51-3011.00,Bakers
72,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
72,2,53-7061.00,Cleaners of Vehicles and Equipment
72,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
72,1,35-2011.00,"Cooks, Fast Food"
72,5,29-1031.00,Dietitians and Nutritionists
72,2,53-7031.00,Dredge Operators
72,5,13-2099.01,Financial Quantitative Analysts
72,2,51-9198.00,Helpers--Production Workers
72,3,17-3013.00,Mechanical Drafters
72,5,21-1014.00,Mental Health Counselors
72,4,27-3023.00,"News Analysts, Reporters, and Journalists"
72,5,25-1066.00,"Psychology Teachers, Postsecondary"
72,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
72,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
71,5,19-3091.00,Anthropologists and Archeologists
71,2,51-7011.00,Cabinetmakers and Bench Carpenters
71,2,43-5011.00,Cargo and Freight Agents
71,2,41-9011.00,Demonstrators and Product Promoters
71,3,43-4061.00,"Eligibility Interviewers, Government Programs"
71,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
71,2,47-3013.00,Helpers--Electricians
71,5,23-1012.00,Judicial Law Clerks
71,2,53-7063.00,Machine Feeders and Offbearers
71,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
71,3,25-3021.00,Self-Enrichment Teachers
71,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
71,3,47-2022.00,Stonemasons
71,3,17-3031.00,Surveying and Mapping Technicians
70,1,45-2091.00,Agricultural Equipment Operators
70,4,15-2051.01,Business Intelligence Analysts
70,2,47-2041.00,Carpet Installers
70,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
70,1,45-2041.00,"Graders and Sorters, Agricultural Products"
70,4,13-2053.00,Insurance Underwriters
70,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
70,3,51-4041.00,Machinists
70,2,49-9095.00,Manufactured Building and Mobile Home Installers
70,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
70,2,43-9071.00,"Office Machine Operators, Except Computer"
70,2,53-6021.00,Parking Attendants
70,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
70,1,47-5051.00,"Rock Splitters, Quarry"
70,2,47-2082.00,Tapers
70,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
70,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
70,4,25-3041.00,Tutors
70,2,53-7073.00,Wellhead Pumpers
69,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
69,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
69,4,13-2071.00,Credit Counselors
69,2,43-4051.00,Customer Service Representatives
69,3,47-4011.01,Energy Auditors
69,2,51-7021.00,Furniture Finishers
69,3,13-1032.00,"Insurance Appraisers, Auto Damage"
69,2,53-3033.00,Light Truck Drivers
69,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
69,3,49-3051.00,Motorboat Mechanics and Service Technicians
69,4,19-4012.01,Precision Agriculture Technicians
69,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
69,2,41-9041.00,Telemarketers
68,2,51-2022.00,Electrical and Electronic Equipment Assemblers
68,3,47-4021.00,Elevator and Escalator Installers and Repairers
68,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
68,1,51-9022.00,"Grinding and Polishing Workers, Hand"
68,1,51-6011.00,Laundry and Dry-Cleaning Workers
68,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
68,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
68,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
68,3,17-3029.08,Photonics Technicians
68,2,51-4052.00,"Pourers and Casters, Metal"
68,3,19-4099.01,Quality Control Analysts
68,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
67,5,25-1032.00,"Engineering Teachers, Postsecondary"
67,4,13-1041.03,Equal Opportunity Representatives and Officers
67,2,13-1074.00,Farm Labor Contractors
67,1,47-2043.00,Floor Sanders and Finishers
67,2,41-2012.00,Gambling Change Persons and Booth Cashiers
67,4,41-3021.00,Insurance Sales Agents
67,2,53-7062.04,Recycling and Reclamation Workers
67,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
67,2,43-2021.00,Telephone Operators
66,2,39-2011.00,Animal Trainers
66,3,49-3023.00,Automotive Service Technicians and Mechanics
66,2,35-3011.00,Bartenders
66,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
66,5,25-1122.00,"Communications Teachers, Postsecondary"
66,3,51-9161.00,Computer Numerically Controlled Tool Operators
66,2,51-9081.00,Dental Laboratory Technicians
66,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
66,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
66,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
66,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
66,3,29-2081.00,"Opticians, Dispensing"
66,5,25-1065.00,"Political Science Teachers, Postsecondary"
66,3,41-9022.00,Real Estate Sales Agents
66,2,49-3092.00,Recreational Vehicle Service Technicians
66,4,13-1161.01,Search Marketing Strategists
66,3,51-2041.00,Structural Metal Fabricators and Fitters
66,2,51-2061.00,Timing Device Assemblers and Adjusters
65,5,25-4011.00,Archivists
65,2,49-3022.00,Automotive Glass Installers and Repairers
65,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
65,5,19-3092.00,Geographers
65,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
65,2,49-9031.00,Home Appliance Repairers
65,5,15-2021.00,Mathematicians
65,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
65,2,47-2231.00,Solar Photovoltaic Installers
65,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
64,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
64,5,19-3033.00,Clinical and Counseling Psychologists
64,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
64,2,49-9094.00,Locksmiths and Safe Repairers
64,5,21-1013.00,Marriage and Family Therapists
64,4,13-2052.00,Personal Financial Advisors
63,2,43-3011.00,Bill and Account Collectors
63,5,25-1011.00,"Business Teachers, Postsecondary"
63,5,29-2011.02,Cytotechnologists
63,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
63,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
63,2,45-4023.00,Log Graders and Scalers
63,2,39-9011.01,Nannies
63,5,25-1067.00,"Sociology Teachers, Postsecondary"
63,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
62,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
62,2,53-6011.00,Bridge and Lock Tenders
62,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
62,1,51-9031.00,"Cutters and Trimmers, Hand"
62,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
62,2,51-4192.00,"Layout Workers, Metal and Plastic"
62,2,39-5092.00,Manicurists and Pedicurists
62,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
62,2,39-3021.00,Motion Picture Projectionists
62,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
61,3,49-9062.00,Medical Equipment Repairers
61,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
61,1,51-6031.00,Sewing Machine Operators
61,5,19-3041.00,Sociologists
61,3,41-3041.00,Travel Agents
60,4,13-2041.00,Credit Analysts
60,1,45-4021.00,Fallers
60,2,51-4071.00,Foundry Mold and Coremakers
60,2,53-6061.00,Passenger Attendants
60,2,51-6042.00,Shoe Machine Operators and Tenders
60,4,53-6051.00,Transportation Inspectors
59,5,19-3011.00,Economists
59,2,51-9194.00,Etchers and Engravers
59,2,47-2142.00,Paperhangers
59,3,27-4021.00,Photographers
59,5,25-1054.00,"Physics Teachers, Postsecondary"
59,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
58,3,49-3011.00,Aircraft Mechanics and Service Technicians
58,2,33-9091.00,Crossing Guards and Flaggers
58,5,25-1063.00,"Economics Teachers, Postsecondary"
58,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
58,2,41-9012.00,Models
58,3,33-9021.00,Private Detectives and Investigators
57,5,29-1291.00,Acupuncturists
57,2,49-3091.00,Bicycle Repairers
57,2,53-3031.00,Driver/Sales Workers
57,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
57,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
57,5,29-1299.01,Naturopathic Physicians
57,2,51-6041.00,Shoe and Leather Workers and Repairers
56,3,39-5011.00,Barbers
56,5,19-3011.01,Environmental Economists
56,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
56,3,51-9195.05,"Potters, Manufacturing"
55,4,13-2023.00,Appraisers and Assessors of Real Estate
55,2,53-3052.00,"Bus Drivers, Transit and Intercity"
55,3,49-9064.00,Watch and Clock Repairers
54,5,25-1112.00,"Law Teachers, Postsecondary"
54,2,37-2021.00,Pest Control Workers
54,2,53-7081.00,Refuse and Recyclable Material Collectors
53,2,49-3021.00,Automotive Body and Related Repairers
53,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
53,5,19-3094.00,Political Scientists
52,3,13-2082.00,Tax Preparers
52,2,51-6093.00,Upholsterers
51,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
51,5,25-1125.00,"History Teachers, Postsecondary"
50,2,51-9197.00,Tire Builders
49,1,35-9021.00,Dishwashers
49,1,45-3031.00,Fishing and Hunting Workers
49,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
48,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
47,2,43-5052.00,Postal Service Mail Carriers
44,2,45-2021.00,Animal Breeders
44,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
42,3,49-9061.00,Camera and Photographic Equipment Repairers
42,3,49-9063.00,Musical Instrument Repairers and Tuners
40,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
38,3,31-9011.00,Massage Therapists
34,3,49-2097.00,Audiovisual Equipment Installers and Repairers
32,3,27-1012.00,Craft Artists
29,3,35-2013.00,"Cooks, Private Household"
29,4,27-3043.05,"Poets, Lyricists and Creative Writers"
26,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
26,2,51-6051.00,"Sewers, Hand"
