Importance,Level,Job Zone,Code,Occupation
78,65,5,19-3093.00,Historians
78,65,3,47-1011.03,Solar Energy Installation Managers
78,64,3,31-2021.00,Physical Therapist Assistants
78,64,4,29-1125.00,Recreational Therapists
78,63,4,13-2071.00,Credit Counselors
78,63,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
78,62,4,25-2021.00,"Elementary School Teachers, Except Special Education"
78,62,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
78,61,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
78,61,3,51-4111.00,Tool and Die Makers
78,60,3,17-3029.08,Photonics Technicians
78,56,4,19-4092.00,Forensic Science Technicians
78,56,2,49-9094.00,Locksmiths and Safe Repairers
78,55,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
78,54,2,47-2231.00,Solar Photovoltaic Installers
78,53,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
78,49,3,49-2098.00,Security and Fire Alarm Systems Installers
78,48,2,39-3092.00,Costume Attendants
77,75,4,11-2022.00,Sales Managers
77,73,5,17-2141.01,Fuel Cell Engineers
77,69,4,17-2199.10,Wind Energy Engineers
77,67,3,27-4021.00,Photographers
77,66,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
77,66,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
77,66,3,51-7031.00,"Model Makers, Wood"
77,66,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
77,65,1,47-2051.00,Cement Masons and Concrete Finishers
77,64,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
77,64,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
77,61,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
77,61,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
77,59,4,13-2072.00,Loan Officers
77,59,3,43-5061.00,"Production, Planning, and Expediting Clerks"
77,58,4,27-3043.00,Writers and Authors
77,57,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
77,56,3,51-9161.00,Computer Numerically Controlled Tool Operators
77,54,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
76,78,5,19-3011.01,Environmental Economists
76,77,4,17-2161.00,Nuclear Engineers
76,75,5,25-1071.00,"Health Specialties Teachers, Postsecondary"
76,72,4,15-2051.01,Business Intelligence Analysts
76,71,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
76,71,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
76,69,2,27-2021.00,Athletes and Sports Competitors
76,69,4,13-1051.00,Cost Estimators
76,69,5,29-1031.00,Dietitians and Nutritionists
76,67,2,33-3012.00,Correctional Officers and Jailers
76,67,3,43-4131.00,Loan Interviewers and Clerks
76,66,4,13-2041.00,Credit Analysts
76,66,3,29-2092.00,Hearing Aid Specialists
76,65,2,31-9095.00,Pharmacy Aides
76,64,2,51-8013.03,Biomass Plant Technicians
76,64,3,29-1292.00,Dental Hygienists
76,63,3,13-1041.00,Compliance Officers
76,63,3,31-9091.00,Dental Assistants
76,63,4,11-9151.00,Social and Community Service Managers
76,63,4,25-2057.00,"Special Education Teachers, Middle School"
76,62,5,25-4012.00,Curators
76,62,4,19-1032.00,Foresters
76,61,2,43-5011.01,Freight Forwarders
76,60,3,17-3027.01,Automotive Engineering Technicians
76,60,4,29-1128.00,Exercise Physiologists
76,57,2,49-3021.00,Automotive Body and Related Repairers
76,57,2,53-7051.00,Industrial Truck and Tractor Operators
76,55,2,37-2021.00,Pest Control Workers
76,54,2,47-4091.00,Segmental Pavers
76,53,2,43-6013.00,Medical Secretaries and Administrative Assistants
76,51,2,49-9052.00,Telecommunications Line Installers and Repairers
76,48,2,51-3092.00,Food Batchmakers
75,71,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
75,69,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
75,68,3,13-2082.00,Tax Preparers
75,65,4,19-4021.00,Biological Technicians
75,65,4,19-2031.00,Chemists
75,65,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
75,64,5,25-2059.01,Adapted Physical Education Specialists
75,64,5,25-1052.00,"Chemistry Teachers, Postsecondary"
75,64,3,31-9099.02,Endoscopy Technicians
75,64,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
75,63,2,43-4051.00,Customer Service Representatives
75,63,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
75,62,3,47-4011.01,Energy Auditors
75,62,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
75,61,4,15-1299.03,Document Management Specialists
75,61,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
75,61,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
