Importance,Level,Job Zone,Code,Occupation
66,58,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
66,58,3,29-2035.00,Magnetic Resonance Imaging Technologists
66,58,3,29-2052.00,Pharmacy Technicians
66,57,2,47-2171.00,Reinforcing Iron and Rebar Workers
66,56,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
66,56,3,49-2098.00,Security and Fire Alarm Systems Installers
66,52,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
66,46,1,51-6011.00,Laundry and Dry-Cleaning Workers
65,72,2,27-2021.00,Athletes and Sports Competitors
65,68,5,17-2199.09,Nanosystems Engineers
65,67,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
65,66,4,15-1251.00,Computer Programmers
65,65,5,25-1064.00,"Geography Teachers, Postsecondary"
65,65,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
65,64,2,47-4031.00,Fence Erectors
65,64,3,51-8011.00,Nuclear Power Reactor Operators
65,64,3,13-2082.00,Tax Preparers
65,63,2,47-2121.00,Glaziers
65,63,2,33-3041.00,Parking Enforcement Workers
65,62,2,39-2021.00,Animal Caretakers
65,62,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
65,60,3,11-9179.02,Spa Managers
65,59,5,23-1012.00,Judicial Law Clerks
65,59,4,21-1093.00,Social and Human Service Assistants
65,58,3,51-9195.05,"Potters, Manufacturing"
65,57,2,33-9011.00,Animal Control Workers
65,57,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
65,55,2,37-2021.00,Pest Control Workers
65,55,2,51-5113.00,Print Binding and Finishing Workers
65,55,3,47-2022.00,Stonemasons
65,53,3,29-1292.00,Dental Hygienists
65,52,1,47-2043.00,Floor Sanders and Finishers
65,52,2,47-2141.00,"Painters, Construction and Maintenance"
65,51,1,53-7011.00,Conveyor Operators and Tenders
65,51,2,31-2022.00,Physical Therapist Aides
65,46,2,51-4071.00,Foundry Mold and Coremakers
64,71,4,17-2161.00,Nuclear Engineers
64,67,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
64,65,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
64,65,5,29-2091.00,Orthotists and Prosthetists
64,64,2,33-9032.00,Security Guards
64,63,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
64,63,3,29-2034.00,Radiologic Technologists and Technicians
64,63,3,51-4111.00,Tool and Die Makers
64,62,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
64,62,3,29-2092.00,Hearing Aid Specialists
64,62,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
64,61,2,51-4192.00,"Layout Workers, Metal and Plastic"
64,60,3,29-2031.00,Cardiovascular Technologists and Technicians
64,60,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
64,60,4,25-3041.00,Tutors
64,58,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
64,58,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
64,58,3,29-2012.00,Medical and Clinical Laboratory Technicians
64,57,3,49-3023.00,Automotive Service Technicians and Mechanics
64,57,2,49-9052.00,Telecommunications Line Installers and Repairers
64,57,3,53-6041.00,Traffic Technicians
64,56,2,43-9071.00,"Office Machine Operators, Except Computer"
64,54,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
64,46,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
63,72,4,11-3051.03,Biofuels Production Managers
63,68,5,29-1291.00,Acupuncturists
63,67,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
63,66,3,13-1041.06,Coroners
63,64,3,47-4011.00,Construction and Building Inspectors
63,64,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
63,64,4,17-2199.07,Photonics Engineers
63,63,3,17-3027.01,Automotive Engineering Technicians
63,63,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
63,63,3,29-2099.01,Neurodiagnostic Technologists
63,63,2,47-2211.00,Sheet Metal Workers
63,62,3,53-2012.00,Commercial Pilots
63,61,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
63,61,3,47-4011.01,Energy Auditors
63,59,2,53-4031.00,Railroad Conductors and Yardmasters
63,58,2,39-2011.00,Animal Trainers
63,58,2,43-9041.00,Insurance Claims and Policy Processing Clerks
63,58,2,47-2072.00,Pile Driver Operators
63,55,2,47-3012.00,Helpers--Carpenters
63,51,2,51-3021.00,Butchers and Meat Cutters
62,67,3,49-9062.00,Medical Equipment Repairers
62,65,4,17-2121.00,Marine Engineers and Naval Architects
62,64,2,51-6093.00,Upholsterers
62,63,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
62,63,3,33-3052.00,Transit and Railroad Police
62,62,3,49-9097.00,Signal and Track Switch Repairers
62,62,3,41-3041.00,Travel Agents
62,61,3,49-9092.00,Commercial Divers
62,61,3,51-6092.00,Fabric and Apparel Patternmakers
62,60,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
62,60,2,47-2181.00,Roofers
62,60,2,43-3071.00,Tellers
62,59,3,51-9161.00,Computer Numerically Controlled Tool Operators
62,58,2,49-3092.00,Recreational Vehicle Service Technicians
62,57,2,51-7021.00,Furniture Finishers
62,57,4,27-3091.00,Interpreters and Translators
62,56,2,43-4031.00,"Court, Municipal, and License Clerks"
62,55,3,25-4031.00,Library Technicians
62,55,4,27-1014.00,Special Effects Artists and Animators
62,54,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
62,54,3,19-4099.01,Quality Control Analysts
62,53,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
62,51,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
62,51,2,11-9051.00,Food Service Managers
61,74,3,51-8012.00,Power Distributors and Dispatchers
61,68,5,13-2099.01,Financial Quantitative Analysts
61,67,4,19-2021.00,Atmospheric and Space Scientists
61,65,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
61,64,5,19-3011.00,Economists
61,64,2,17-3029.01,Non-Destructive Testing Specialists
61,63,3,17-3013.00,Mechanical Drafters
61,62,5,19-3033.00,Clinical and Counseling Psychologists
61,61,4,13-1199.06,Online Merchants
61,61,3,17-3031.00,Surveying and Mapping Technicians
61,60,5,29-1071.01,Anesthesiologist Assistants
61,58,2,43-9061.00,"Office Clerks, General"
61,57,1,35-9021.00,Dishwashers
61,56,2,35-2014.00,"Cooks, Restaurant"
61,55,2,39-9011.00,Childcare Workers
61,54,3,47-4021.00,Elevator and Escalator Installers and Repairers
61,54,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
61,54,3,47-2152.04,Solar Thermal Installers and Technicians
61,52,1,51-9022.00,"Grinding and Polishing Workers, Hand"
61,52,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
61,52,4,43-9081.00,Proofreaders and Copy Markers
61,50,2,51-8099.01,Biofuels Processing Technicians
61,50,2,41-2012.00,Gambling Change Persons and Booth Cashiers
61,50,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
61,49,2,51-3093.00,Food Cooking Machine Operators and Tenders
61,49,1,37-3011.00,Landscaping and Groundskeeping Workers
61,49,2,51-2092.00,Team Assemblers
60,69,3,11-9171.00,Funeral Home Managers
60,68,4,17-2199.11,Solar Energy Systems Engineers
60,66,2,45-4023.00,Log Graders and Scalers
60,65,5,19-2041.03,Industrial Ecologists
60,64,4,25-4013.00,Museum Technicians and Conservators
60,61,3,33-2011.00,Firefighters
60,61,4,19-4092.00,Forensic Science Technicians
60,60,3,33-3051.04,Customs and Border Protection Officers
60,60,3,51-4041.00,Machinists
60,59,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
60,58,2,51-9011.00,Chemical Equipment Operators and Tenders
60,57,3,27-4031.00,"Camera Operators, Television, Video, and Film"
60,56,2,43-3021.00,Billing and Posting Clerks
60,54,2,47-2132.00,"Insulation Workers, Mechanical"
60,53,2,53-2031.00,Flight Attendants
60,53,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
60,53,3,31-1131.00,Nursing Assistants
60,52,2,31-1132.00,Orderlies
60,50,2,51-3011.00,Bakers
60,50,2,49-9031.00,Home Appliance Repairers
60,48,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
60,47,2,35-2015.00,"Cooks, Short Order"
60,35,2,35-3011.00,Bartenders
59,68,5,15-2041.00,Statisticians
59,67,3,39-7012.00,Travel Guides
59,61,4,17-2141.00,Mechanical Engineers
59,61,2,49-9096.00,Riggers
59,59,3,25-3021.00,Self-Enrichment Teachers
59,58,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
59,56,2,51-2022.00,Electrical and Electronic Equipment Assemblers
59,55,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
59,54,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
59,54,2,47-3016.00,Helpers--Roofers
59,53,3,49-9041.00,Industrial Machinery Mechanics
59,52,1,35-3023.01,Baristas
59,52,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
59,51,2,39-6011.00,Baggage Porters and Bellhops
59,51,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
59,51,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
59,49,2,51-4052.00,"Pourers and Casters, Metal"
59,48,2,31-9095.00,Pharmacy Aides
58,69,5,19-3011.01,Environmental Economists
58,61,3,29-2032.00,Diagnostic Medical Sonographers
58,60,3,27-2042.00,Musicians and Singers
58,58,3,49-9064.00,Watch and Clock Repairers
58,57,3,31-9011.00,Massage Therapists
58,57,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
58,56,3,43-4141.00,New Accounts Clerks
58,56,3,29-2099.05,Ophthalmic Medical Technologists
58,54,2,53-3033.00,Light Truck Drivers
58,54,2,47-2044.00,Tile and Stone Setters
58,53,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
58,52,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
58,51,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
58,50,5,29-1215.00,Family Medicine Physicians
58,50,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
58,49,3,43-4011.00,Brokerage Clerks
58,48,3,49-9061.00,Camera and Photographic Equipment Repairers
58,48,2,53-7065.00,Stockers and Order Fillers
58,46,2,35-3041.00,"Food Servers, Nonrestaurant"
58,45,3,47-4041.00,Hazardous Materials Removal Workers
58,45,1,45-4022.00,Logging Equipment Operators
57,65,4,17-2072.00,"Electronics Engineers, Except Computer"
57,62,4,17-3025.00,Environmental Engineering Technologists and Technicians
57,61,2,43-4121.00,"Library Assistants, Clerical"
57,59,3,19-4051.00,Nuclear Technicians
57,58,3,49-9043.00,"Maintenance Workers, Machinery"
57,56,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
57,54,2,47-5041.00,Continuous Mining Machine Operators
57,53,3,29-2057.00,Ophthalmic Medical Technicians
57,53,3,25-2011.00,"Preschool Teachers, Except Special Education"
57,52,5,29-1081.00,Podiatrists
57,52,2,53-7062.04,Recycling and Reclamation Workers
57,51,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
57,51,2,43-5051.00,Postal Service Clerks
57,49,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
57,46,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
57,43,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
57,42,2,39-5093.00,Shampooers
56,56,2,39-9011.01,Nannies
56,56,3,29-2081.00,"Opticians, Dispensing"
56,54,2,33-3012.00,Correctional Officers and Jailers
56,53,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
56,53,1,35-2021.00,Food Preparation Workers
56,53,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
56,52,2,31-1122.00,Personal Care Aides
56,51,2,53-7064.00,"Packers and Packagers, Hand"
56,49,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
56,45,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
56,36,2,43-2011.00,"Switchboard Operators, Including Answering Service"
55,58,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
55,55,2,51-7011.00,Cabinetmakers and Bench Carpenters
55,55,3,49-3051.00,Motorboat Mechanics and Service Technicians
55,55,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
55,53,2,49-9051.00,Electrical Power-Line Installers and Repairers
55,52,2,47-2041.00,Carpet Installers
55,52,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
55,50,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
55,50,2,47-5043.00,"Roof Bolters, Mining"
55,48,2,41-2021.00,Counter and Rental Clerks
55,48,2,49-3093.00,Tire Repairers and Changers
55,47,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
55,47,2,49-9011.00,Mechanical Door Repairers
55,45,2,51-3092.00,Food Batchmakers
55,43,1,45-2041.00,"Graders and Sorters, Agricultural Products"
54,58,5,29-1131.00,Veterinarians
54,57,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
54,53,3,53-7021.00,Crane and Tower Operators
54,53,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
54,52,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
54,50,2,51-9083.00,Ophthalmic Laboratory Technicians
54,46,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
54,43,2,41-2031.00,Retail Salespersons
54,37,1,51-9031.00,"Cutters and Trimmers, Hand"
53,57,3,53-5031.00,Ship Engineers
53,55,3,17-3029.08,Photonics Technicians
53,52,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
53,52,2,51-2061.00,Timing Device Assemblers and Adjusters
53,50,2,47-2081.00,Drywall and Ceiling Tile Installers
53,50,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
53,48,2,41-9011.00,Demonstrators and Product Promoters
53,47,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
53,46,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
53,46,2,53-5011.00,Sailors and Marine Oilers
53,40,1,39-3091.00,Amusement and Recreation Attendants
53,38,2,51-6042.00,Shoe Machine Operators and Tenders
52,52,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
52,50,2,53-6031.00,Automotive and Watercraft Service Attendants
52,50,2,51-8013.00,Power Plant Operators
52,49,5,29-2011.02,Cytotechnologists
52,49,2,53-4011.00,Locomotive Engineers
52,48,2,43-5041.00,"Meter Readers, Utilities"
52,45,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
52,38,1,37-2012.00,Maids and Housekeeping Cleaners
51,61,5,29-1221.00,"Pediatricians, General"
51,60,5,15-2021.00,Mathematicians
51,56,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
51,53,2,51-2051.00,Fiberglass Laminators and Fabricators
51,53,3,51-9071.06,Gem and Diamond Workers
51,52,3,27-2031.00,Dancers
51,51,2,51-8013.03,Biomass Plant Technicians
51,50,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
51,49,1,45-3031.00,Fishing and Hunting Workers
51,49,1,47-2161.00,Plasterers and Stucco Masons
51,44,2,49-3022.00,Automotive Glass Installers and Repairers
51,44,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
51,38,2,45-2021.00,Animal Breeders
51,38,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
50,63,2,53-5022.00,Motorboat Operators
50,56,5,29-1299.02,Orthoptists
50,51,2,27-2011.00,Actors
50,51,2,47-3013.00,Helpers--Electricians
50,49,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
50,44,2,43-5011.00,Cargo and Freight Agents
49,50,2,41-2011.00,Cashiers
49,47,1,51-6031.00,Sewing Machine Operators
49,46,2,43-2021.00,Telephone Operators
49,40,2,53-6021.00,Parking Attendants
48,47,2,51-2023.00,Electromechanical Equipment Assemblers
48,44,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
48,44,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
48,44,2,35-3031.00,Waiters and Waitresses
48,43,2,51-9198.00,Helpers--Production Workers
48,43,2,47-2142.00,Paperhangers
48,36,1,51-9123.00,"Painting, Coating, and Decorating Workers"
47,48,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
47,47,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
47,40,2,13-1074.00,Farm Labor Contractors
47,40,3,51-4061.00,"Model Makers, Metal and Plastic"
47,38,1,47-5011.00,"Derrick Operators, Oil and Gas"
47,38,2,47-2151.00,Pipelayers
47,33,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
47,26,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
46,47,2,37-3013.00,Tree Trimmers and Pruners
46,44,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
46,44,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
46,37,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
45,44,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
45,44,2,53-6061.00,Passenger Attendants
45,36,1,35-3023.00,Fast Food and Counter Workers
44,54,2,53-7031.00,Dredge Operators
44,40,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
44,40,2,39-3021.00,Motion Picture Projectionists
44,35,3,51-2041.00,Structural Metal Fabricators and Fitters
43,51,2,43-5021.00,Couriers and Messengers
43,45,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
43,38,2,43-3041.00,Gambling Cage Workers
43,38,2,51-6041.00,Shoe and Leather Workers and Repairers
43,37,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
42,48,3,51-8092.00,Gas Plant Operators
42,48,3,39-5094.00,Skincare Specialists
42,38,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
42,38,2,53-4041.00,Subway and Streetcar Operators
42,38,2,47-2082.00,Tapers
42,36,2,33-9091.00,Crossing Guards and Flaggers
42,34,1,47-5051.00,"Rock Splitters, Quarry"
41,48,2,51-2031.00,Engine and Other Machine Assemblers
41,45,2,53-3052.00,"Bus Drivers, Transit and Intercity"
41,44,1,47-5071.00,"Roustabouts, Oil and Gas"
41,39,2,41-9012.00,Models
41,38,2,53-7061.00,Cleaners of Vehicles and Equipment
41,38,2,53-7081.00,Refuse and Recyclable Material Collectors
41,38,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
41,37,2,33-9093.00,Transportation Security Screeners
41,36,2,51-3023.00,Slaughterers and Meat Packers
41,28,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
40,36,2,53-6011.00,Bridge and Lock Tenders
40,33,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
40,29,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
39,46,1,35-2011.00,"Cooks, Fast Food"
39,38,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
39,37,2,43-5052.00,Postal Service Mail Carriers
39,31,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
38,39,3,39-5011.00,Barbers
37,39,1,45-4021.00,Fallers
37,34,2,53-7063.00,Machine Feeders and Offbearers
37,33,2,39-5092.00,Manicurists and Pedicurists
35,36,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
35,32,2,41-9041.00,Telemarketers
34,33,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
33,38,3,39-7011.00,Tour Guides and Escorts
33,37,2,51-8091.00,Chemical Plant and System Operators
33,35,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
33,30,2,39-3012.00,Gambling and Sports Book Writers and Runners
33,30,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
33,27,1,45-2091.00,Agricultural Equipment Operators
31,30,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
25,27,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
16,15,2,39-3011.00,Gambling Dealers
