Context,Job Zone,Code,Occupation
66,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
66,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
66,2,43-5011.00,Cargo and Freight Agents
66,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
66,3,51-9162.00,Computer Numerically Controlled Tool Programmers
66,5,25-1021.00,"Computer Science Teachers, Postsecondary"
66,2,35-2015.00,"Cooks, Short Order"
66,2,53-3031.00,Driver/Sales Workers
66,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
66,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
66,2,35-3041.00,"Food Servers, Nonrestaurant"
66,2,51-4071.00,Foundry Mold and Coremakers
66,2,39-3011.00,Gambling Dealers
66,4,15-1212.00,Information Security Analysts
66,2,43-9041.00,Insurance Claims and Policy Processing Clerks
66,2,47-2141.00,"Painters, Construction and Maintenance"
66,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
66,3,17-3029.08,Photonics Technicians
66,3,25-2011.00,"Preschool Teachers, Except Special Education"
66,3,19-4099.01,Quality Control Analysts
66,2,47-5043.00,"Roof Bolters, Mining"
66,2,53-5011.00,Sailors and Marine Oilers
66,4,11-2022.00,Sales Managers
66,3,25-3021.00,Self-Enrichment Teachers
66,3,47-2022.00,Stonemasons
66,2,49-9052.00,Telecommunications Line Installers and Repairers
66,2,51-9197.00,Tire Builders
66,2,33-9093.00,Transportation Security Screeners
65,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
65,3,27-4031.00,"Camera Operators, Television, Video, and Film"
65,2,43-4031.00,"Court, Municipal, and License Clerks"
65,2,51-9081.00,Dental Laboratory Technicians
65,3,29-2051.00,Dietetic Technicians
65,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
65,4,19-1012.00,Food Scientists and Technologists
65,2,47-3012.00,Helpers--Carpenters
65,5,25-1125.00,"History Teachers, Postsecondary"
65,5,25-1082.00,"Library Science Teachers, Postsecondary"
65,3,51-4041.00,Machinists
65,4,13-1161.00,Market Research Analysts and Marketing Specialists
65,5,21-1014.00,Mental Health Counselors
65,2,43-5041.00,"Meter Readers, Utilities"
65,2,53-6021.00,Parking Attendants
65,2,43-5051.00,Postal Service Clerks
65,3,17-3024.01,Robotics Technicians
65,5,19-3034.00,School Psychologists
65,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
65,5,25-2051.00,"Special Education Teachers, Preschool"
65,3,17-3031.00,Surveying and Mapping Technicians
65,4,11-9121.02,Water Resource Specialists
64,3,17-3027.01,Automotive Engineering Technicians
64,4,17-2031.00,Bioengineers and Biomedical Engineers
64,2,53-7061.00,Cleaners of Vehicles and Equipment
64,3,13-1041.00,Compliance Officers
64,4,17-2081.00,Environmental Engineers
64,1,35-3023.00,Fast Food and Counter Workers
64,2,51-7021.00,Furniture Finishers
64,4,17-1022.01,Geodetic Surveyors
64,5,25-9031.00,Instructional Coordinators
64,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
64,2,51-4192.00,"Layout Workers, Metal and Plastic"
64,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
64,3,29-2012.00,Medical and Clinical Laboratory Technicians
64,2,51-9083.00,Ophthalmic Laboratory Technicians
64,3,29-2081.00,"Opticians, Dispensing"
64,3,43-3061.00,Procurement Clerks
64,4,39-9032.00,Recreation Workers
64,2,51-2092.00,Team Assemblers
64,4,19-3099.01,Transportation Planners
63,5,29-1071.01,Anesthesiologist Assistants
63,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
63,5,29-1129.01,Art Therapists
63,2,39-6011.00,Baggage Porters and Bellhops
63,2,47-2021.00,Brickmasons and Blockmasons
63,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
63,3,47-4011.00,Construction and Building Inspectors
63,2,51-2022.00,Electrical and Electronic Equipment Assemblers
63,3,17-3012.00,Electrical and Electronics Drafters
63,2,51-3093.00,Food Cooking Machine Operators and Tenders
63,2,39-3012.00,Gambling and Sports Book Writers and Runners
63,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
63,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
63,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
63,4,17-1012.00,Landscape Architects
63,5,11-9111.00,Medical and Health Services Managers
63,3,31-9092.00,Medical Assistants
63,2,43-6013.00,Medical Secretaries and Administrative Assistants
63,3,31-9094.00,Medical Transcriptionists
63,5,21-1023.00,Mental Health and Substance Abuse Social Workers
63,2,47-2171.00,Reinforcing Iron and Rebar Workers
63,4,25-2058.00,"Special Education Teachers, Secondary School"
63,3,15-1241.01,Telecommunications Engineering Specialists
63,4,15-1299.01,Web Administrators
63,3,15-1254.00,Web Developers
63,4,17-2199.10,Wind Energy Engineers
62,3,19-4012.00,Agricultural Technicians
62,5,17-1011.00,"Architects, Except Landscape and Naval"
62,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
62,2,43-3021.00,Billing and Posting Clerks
62,5,25-1011.00,"Business Teachers, Postsecondary"
62,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
62,2,51-2031.00,Engine and Other Machine Assemblers
62,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
62,1,51-6011.00,Laundry and Dry-Cleaning Workers
62,3,43-6012.00,Legal Secretaries and Administrative Assistants
62,2,43-4121.00,"Library Assistants, Clerical"
62,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
62,3,17-3013.00,Mechanical Drafters
62,3,29-2099.08,Patient Representatives
62,5,25-1054.00,"Physics Teachers, Postsecondary"
62,5,25-1065.00,"Political Science Teachers, Postsecondary"
62,2,51-4052.00,"Pourers and Casters, Metal"
62,5,27-1027.00,Set and Exhibit Designers
62,4,15-1253.00,Software Quality Assurance Analysts and Testers
62,4,43-9111.00,Statistical Assistants
62,3,29-9093.00,Surgical Assistants
62,2,51-6093.00,Upholsterers
61,4,17-2011.00,Aerospace Engineers
61,2,45-2021.00,Animal Breeders
61,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
61,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
61,5,15-1221.00,Computer and Information Research Scientists
61,2,43-4051.00,Customer Service Representatives
61,4,15-1299.02,Geographic Information Systems Technologists and Technicians
61,3,47-4041.00,Hazardous Materials Removal Workers
61,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
61,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
61,4,17-2131.00,Materials Engineers
61,2,39-3021.00,Motion Picture Projectionists
61,1,47-2161.00,Plasterers and Stucco Masons
61,2,49-3043.00,Rail Car Repairers
61,4,13-1041.07,Regulatory Affairs Specialists
61,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
61,4,13-1199.05,Sustainability Specialists
61,4,27-3042.00,Technical Writers
61,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
60,5,19-1029.01,Bioinformatics Scientists
60,2,43-4021.00,Correspondence Clerks
60,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
60,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
60,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
60,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
60,3,25-4031.00,Library Technicians
60,4,13-1081.02,Logistics Analysts
60,2,31-1133.00,Psychiatric Aides
60,5,25-1067.00,"Sociology Teachers, Postsecondary"
60,2,53-7065.00,Stockers and Order Fillers
60,2,47-2082.00,Tapers
60,2,51-2061.00,Timing Device Assemblers and Adjusters
60,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
60,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
59,2,49-3022.00,Automotive Glass Installers and Repairers
59,4,15-2051.01,Business Intelligence Analysts
59,3,17-3022.00,Civil Engineering Technologists and Technicians
59,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
59,2,35-2012.00,"Cooks, Institution and Cafeteria"
59,2,41-2021.00,Counter and Rental Clerks
59,4,13-2041.00,Credit Analysts
59,3,31-9091.00,Dental Assistants
59,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
59,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
59,5,25-1032.00,"Engineering Teachers, Postsecondary"
59,4,13-1041.01,Environmental Compliance Inspectors
59,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
59,4,29-1128.00,Exercise Physiologists
59,1,45-3031.00,Fishing and Hunting Workers
59,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
59,4,17-2199.05,Mechatronics Engineers
59,3,23-2011.00,Paralegals and Legal Assistants
59,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
59,5,19-3041.00,Sociologists
59,5,15-2041.00,Statisticians
59,2,47-4099.03,Weatherization Installers and Technicians
58,1,39-3091.00,Amusement and Recreation Attendants
58,5,19-3091.00,Anthropologists and Archeologists
58,3,17-3011.00,Architectural and Civil Drafters
58,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
58,2,39-9011.00,Childcare Workers
58,4,17-2061.00,Computer Hardware Engineers
58,2,39-3092.00,Costume Attendants
58,2,43-5021.00,Couriers and Messengers
58,3,27-3092.00,Court Reporters and Simultaneous Captioners
58,2,43-9021.00,Data Entry Keyers
58,1,35-9021.00,Dishwashers
58,2,47-4031.00,Fence Erectors
58,4,11-9179.01,Fitness and Wellness Coordinators
58,5,19-3092.00,Geographers
58,5,25-4022.00,Librarians and Media Collections Specialists
58,3,49-9043.00,"Maintenance Workers, Machinery"
58,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
58,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
58,4,15-1244.00,Network and Computer Systems Administrators
58,2,53-7064.00,"Packers and Packagers, Hand"
58,4,29-1125.00,Recreational Therapists
58,4,19-4099.03,Remote Sensing Technicians
58,2,51-6051.00,"Sewers, Hand"
58,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
58,2,47-2053.00,Terrazzo Workers and Finishers
58,4,13-1151.00,Training and Development Specialists
58,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
58,5,19-3051.00,Urban and Regional Planners
58,3,49-9064.00,Watch and Clock Repairers
57,2,27-2011.00,Actors
57,5,25-4011.00,Archivists
57,3,33-3011.00,Bailiffs
57,2,35-3011.00,Bartenders
57,4,13-1199.04,Business Continuity Planners
57,5,19-2041.01,Climate Change Policy Analysts
57,5,25-1122.00,"Communications Teachers, Postsecondary"
57,3,51-9161.00,Computer Numerically Controlled Tool Operators
57,2,35-2014.00,"Cooks, Restaurant"
57,4,15-1243.01,Data Warehousing Specialists
57,5,25-1063.00,"Economics Teachers, Postsecondary"
57,1,35-2021.00,Food Preparation Workers
57,4,27-1024.00,Graphic Designers
57,4,29-1129.02,Music Therapists
57,3,27-4021.00,Photographers
57,5,19-2012.00,Physicists
57,2,53-7062.04,Recycling and Reclamation Workers
57,5,19-1013.00,Soil and Plant Scientists
57,2,41-9041.00,Telemarketers
57,4,15-1255.01,Video Game Designers
56,5,25-1031.00,"Architecture Teachers, Postsecondary"
56,4,27-2022.00,Coaches and Scouts
56,5,19-3011.00,Economists
56,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
56,5,19-2041.02,Environmental Restoration Planners
56,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
56,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
56,5,19-1029.03,Geneticists
56,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
56,5,19-2041.03,Industrial Ecologists
56,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
56,5,19-3094.00,Political Scientists
56,2,51-6042.00,Shoe Machine Operators and Tenders
56,5,25-1113.00,"Social Work Teachers, Postsecondary"
56,3,39-7011.00,Tour Guides and Escorts
55,5,25-2059.01,Adapted Physical Education Specialists
55,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
55,1,35-3023.01,Baristas
55,3,27-1026.00,Merchandise Displayers and Window Trimmers
55,3,51-4062.00,"Patternmakers, Metal and Plastic"
55,2,51-9141.00,Semiconductor Processing Technicians
55,5,19-3022.00,Survey Researchers
54,4,15-2051.02,Clinical Data Managers
54,4,15-1251.00,Computer Programmers
54,4,15-1242.00,Database Administrators
54,4,15-1299.03,Document Management Specialists
54,1,37-3011.00,Landscaping and Groundskeeping Workers
54,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
54,5,17-2199.09,Nanosystems Engineers
54,2,31-9095.00,Pharmacy Aides
54,2,31-2022.00,Physical Therapist Aides
53,5,15-2041.01,Biostatisticians
53,3,35-2013.00,"Cooks, Private Household"
53,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
53,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
53,3,39-5094.00,Skincare Specialists
52,5,19-2043.00,Hydrologists
52,3,49-9041.00,Industrial Machinery Mechanics
52,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
52,3,27-2042.00,Musicians and Singers
52,4,17-2199.07,Photonics Engineers
52,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
52,3,31-9099.01,Speech-Language Pathology Assistants
52,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
51,1,45-2091.00,Agricultural Equipment Operators
51,3,49-9061.00,Camera and Photographic Equipment Repairers
51,5,29-1031.00,Dietitians and Nutritionists
51,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
51,5,17-2141.01,Fuel Cell Engineers
51,1,51-9022.00,"Grinding and Polishing Workers, Hand"
51,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
51,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
50,5,19-3011.01,Environmental Economists
50,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
50,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
50,1,45-2041.00,"Graders and Sorters, Agricultural Products"
50,2,51-9198.00,Helpers--Production Workers
50,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
50,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
49,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
49,5,25-1064.00,"Geography Teachers, Postsecondary"
49,5,15-2021.00,Mathematicians
49,2,41-9012.00,Models
49,1,51-9123.00,"Painting, Coating, and Decorating Workers"
49,1,51-6031.00,Sewing Machine Operators
49,4,19-4061.00,Social Science Research Assistants
49,5,25-9044.00,"Teaching Assistants, Postsecondary"
49,4,25-3041.00,Tutors
48,3,27-1012.00,Craft Artists
48,3,43-9031.00,Desktop Publishers
48,2,51-9194.00,Etchers and Engravers
48,5,19-1029.02,Molecular and Cellular Biologists
48,3,51-5111.00,Prepress Technicians and Workers
47,4,15-2099.01,Bioinformatics Technicians
47,2,27-1023.00,Floral Designers
47,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
47,2,53-6061.00,Passenger Attendants
46,5,19-2011.00,Astronomers
46,2,51-2051.00,Fiberglass Laminators and Fabricators
46,5,19-2099.01,Remote Sensing Scientists and Technologists
46,2,51-6041.00,Shoe and Leather Workers and Repairers
46,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
46,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
45,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
45,4,27-4032.00,Film and Video Editors
45,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
45,2,51-3023.00,Slaughterers and Meat Packers
44,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
44,2,43-9071.00,"Office Machine Operators, Except Computer"
43,3,49-2097.00,Audiovisual Equipment Installers and Repairers
43,2,43-4071.00,File Clerks
43,2,43-9022.00,Word Processors and Typists
42,4,43-9081.00,Proofreaders and Copy Markers
42,1,47-5051.00,"Rock Splitters, Quarry"
42,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
40,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
40,4,27-3043.05,"Poets, Lyricists and Creative Writers"
39,4,19-4021.00,Biological Technicians
39,2,53-7063.00,Machine Feeders and Offbearers
38,1,37-2012.00,Maids and Housekeeping Cleaners
38,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
37,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
32,1,51-9031.00,"Cutters and Trimmers, Hand"
31,2,51-2023.00,Electromechanical Equipment Assemblers
30,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
27,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
24,2,39-5092.00,Manicurists and Pedicurists
